483705346,344,54090,1139,55229
484070046,312,54935,317 ,55252
485738850,471,55022,263 ,55286
484126546,475,55038,347 ,55386
484233295,412,55076,310 ,55387
484234542,360,55222,181 ,55403
484070762,319,55051,364 ,55416
483837443,397,54348,1081,55429
484235795,398,55121,308 ,55430
485752080,347,55371,258 ,55630
483851159,307,54465,1240,55706
484360572,385,55320,459 ,55780
484378102,308,55409,392 ,55802
483981759,490,54709,1107,55816
485673657,470,54797,1032,55830
484387833,465,55445,390 ,55836
483881289,339,54659,1191,55850
488487567,495,55795,158 ,55954
486012493,477,55680,303 ,55984
485866700,321,55607,386 ,55994
488697463,496,55684,361 ,56046
488189507,500,55807,280 ,56088
486004903,362,55621,482 ,56103
488143030,391,55813,291 ,56105
488812132,483,55805,313 ,56119
484380172,375,55642,541 ,56183
488450703,501,55815,369 ,56185
486002283,386,55666,596 ,56262
488832746,447,55961,311 ,56272
489003452,481,56167,167 ,56334
488851869,504,55997,339 ,56336
489509755,449,56057,283 ,56341
488868219,494,56063,289 ,56353
488883689,417,56094,302 ,56397
489541748,505,56132,298 ,56431
485952900,376,55555,891 ,56446
488987199,448,56171,310 ,56482
489549758,506,56163,325 ,56489
485997466,309,56036,468 ,56504
486142480,351,56220,293 ,56514
488895332,484,56206,338 ,56544
486365409,377,56306,268 ,56574
489423652,442,56028,559 ,56587
486361946,322,56346,269 ,56615
486232073,387,56322,295 ,56618
486246653,363,56377,276 ,56653
489399785,508,55911,816 ,56728
489522021,443,56175,610 ,56786
489000822,507,56296,530 ,56826
486946925,373,56592,267 ,56859
486390733,478,56630,270 ,56900
489597905,509,56659,341 ,57001
489565041,418,56655,512 ,57168
486233573,372,55906,1439,57345
486096680,350,55627,1717,57345
489804521,440,57087,258 ,57346
489842491,450,57102,272 ,57374
486442019,352,56678,766 ,57445
486456746,493,56750,734 ,57484
489791698,438,56762,734 ,57497
486975648,388,56596,958 ,57554
486063903,492,55888,1740,57628
490077394,428,57399,323 ,57722
489950945,419,57394,344 ,57738
486936925,326,56559,1184,57744
487814514,479,56065,1684,57750
489983731,510,57471,304 ,57775
487067492,415,56710,1072,57782
490210617,429,57569,279 ,57849
489916141,444,57104,864 ,57969
486525169,348,56936,1036,57973
486510056,502,56961,1122,58083
490495143,424,57538,570 ,58108
490325348,425,57442,676 ,58118
490624484,435,57834,300 ,58134
489944435,439,57211,986 ,58197
490145451,423,57443,777 ,58221
490470704,426,57542,688 ,58231
490185614,421,57462,773 ,58235
490199104,445,57494,815 ,58310
490891610,431,57849,565 ,58415
490472470,446,57760,666 ,58426
490494394,434,58087,428 ,58516
490770183,427,58194,435 ,58630
491094593,455,58729,261 ,58990
491105983,456,58760,285 ,59045
490901616,436,58406,923 ,59330
491296673,453,59009,340 ,59350
491201016,457,59062,293 ,59356
491308489,454,59058,320 ,59379
490933500,430,58425,1274,59699
490996256,432,58756,1054,59810
490866963,452,58341,1541,59883
